bin,coverage,frequency
35163000,262,0.0527163
35164000,262,0.0527163
35165000,262,0.0527163
35166000,262,0.0527163
35167000,262,0.0527163
35168000,262,0.0527163
35169000,262,0.0527163
35170000,262,0.0527163
35171000,262,0.0527163
35172000,262,0.0527163
35173000,262,0.0527163
35174000,262,0.0527163
35175000,262,0.0527163
35176000,262,0.0527163
35177000,262,0.0527163
35178000,262,0.0527163
35179000,262,0.0527163
35180000,262,0.0527163
35181000,262,0.0527163
35182000,262,0.0527163
35183000,262,0.0527163
35184000,262,0.0527163
35185000,262,0.0527163
35186000,262,0.0527163
35187000,262,0.0527163
35188000,262,0.0527163
35189000,262,0.0527163
35190000,262,0.0527163
35191000,262,0.0527163
35192000,262,0.0527163
35193000,262,0.0527163
35194000,262,0.0527163
35195000,262,0.0527163
35196000,262,0.0527163
35197000,262,0.0527163
35198000,262,0.0527163
35199000,262,0.0527163
35200000,262,0.0527163
35201000,262,0.0527163
35202000,262,0.0527163
35203000,262,0.0527163
35204000,262,0.0527163
35205000,262,0.0527163
35206000,262,0.0527163
35207000,262,0.0527163
35208000,262,0.0527163
35209000,262,0.0527163
35210000,262,0.0527163
35211000,262,0.0527163
35212000,262,0.0527163
35213000,262,0.0527163
35214000,262,0.0527163
35215000,262,0.0527163
35216000,262,0.0527163
35217000,262,0.0527163
35218000,262,0.0527163
35219000,262,0.0527163
35220000,262,0.0527163
35221000,262,0.0527163
35222000,262,0.0527163
35223000,262,0.0527163
35224000,262,0.0527163
35225000,262,0.0527163
35226000,262,0.0527163
35227000,262,0.0527163
35228000,262,0.0527163
35229000,262,0.0527163
35230000,262,0.0527163
35231000,262,0.0527163
35232000,262,0.0527163
35233000,262,0.0527163
35234000,262,0.0527163
35235000,262,0.0527163
35236000,262,0.0527163
35237000,262,0.0527163
35238000,262,0.0527163
35239000,262,0.0527163
35240000,262,0.0527163
35241000,262,0.0527163
35242000,262,0.0527163
35243000,262,0.0527163
35244000,262,0.0527163
35245000,262,0.0527163
35246000,262,0.0527163
35247000,262,0.0527163
35248000,262,0.0527163
35249000,262,0.0527163
35250000,262,0.0527163
35251000,262,0.0527163
35252000,262,0.0527163
35253000,262,0.0527163
35254000,262,0.0527163
35255000,262,0.0527163
35256000,262,0.0527163
35257000,262,0.0527163
35258000,262,0.0527163
35259000,262,0.0527163
35260000,262,0.0527163
35261000,262,0.0527163
35262000,262,0.0527163
35263000,262,0.0527163
35264000,262,0.0527163
35265000,262,0.0527163
35266000,262,0.0527163
35267000,262,0.0527163
35268000,262,0.0527163
35269000,262,0.0527163
35270000,262,0.0527163
35271000,262,0.0527163
35272000,262,0.0527163
35273000,262,0.0527163
35274000,262,0.0527163
35275000,262,0.0527163
35276000,262,0.0527163
35277000,262,0.0527163
35278000,262,0.0527163
35279000,262,0.0527163
35280000,262,0.0527163
35281000,262,0.0527163
35282000,262,0.0527163
35283000,262,0.0527163
35284000,262,0.0527163
35285000,262,0.0527163
35286000,262,0.0527163
35287000,262,0.0527163
35288000,262,0.0527163
35289000,262,0.0527163
35290000,262,0.0527163
35291000,262,0.0527163
35292000,262,0.0527163
35293000,262,0.0527163
35294000,262,0.0527163
35295000,262,0.0527163
35296000,262,0.0527163
35297000,262,0.0527163
35298000,262,0.0527163
35299000,262,0.0527163
35300000,262,0.0527163
35301000,262,0.0527163
35302000,262,0.0527163
35303000,262,0.0527163
35304000,262,0.0527163
35305000,262,0.0527163
35306000,262,0.0527163
35307000,262,0.0527163
35308000,262,0.0527163
35309000,262,0.0527163
35310000,262,0.0527163
35311000,262,0.0527163
35312000,262,0.0527163
35313000,262,0.0527163
35314000,262,0.0527163
35315000,262,0.0527163
35316000,262,0.0527163
35317000,262,0.0527163
35318000,262,0.0527163
35319000,262,0.0527163
35320000,262,0.0527163
35321000,262,0.0527163
35322000,262,0.0527163
35323000,262,0.0527163
35324000,262,0.0527163
35325000,262,0.0527163
35326000,262,0.0527163
35327000,262,0.0527163
35328000,262,0.0527163
35329000,262,0.0527163
35330000,262,0.0527163
35331000,262,0.0527163
35332000,262,0.0527163
35333000,262,0.0527163
35334000,262,0.0527163
35335000,262,0.0527163
35336000,262,0.0527163
35337000,262,0.0527163
35338000,262,0.0527163
35339000,262,0.0527163
35340000,262,0.0527163
35341000,262,0.0527163
35342000,262,0.0527163
35343000,262,0.0527163
35344000,262,0.0527163
35345000,262,0.0527163
35346000,262,0.0527163
35347000,262,0.0527163
35348000,262,0.0527163
35349000,262,0.0527163
35350000,262,0.0527163
35351000,262,0.0527163
35352000,262,0.0527163
35353000,262,0.0527163
35354000,262,0.0527163
35355000,262,0.0527163
35356000,262,0.0527163
35357000,262,0.0527163
35358000,262,0.0527163
35359000,262,0.0527163
35360000,262,0.0527163
35361000,262,0.0527163
35362000,262,0.0527163
35363000,267,0.0537223
35364000,267,0.0537223
35365000,267,0.0537223
35366000,267,0.0537223
35367000,267,0.0537223
35368000,267,0.0537223
35369000,267,0.0537223
35370000,267,0.0537223
35371000,267,0.0537223
35372000,267,0.0537223
35373000,267,0.0537223
35374000,267,0.0537223
35375000,267,0.0537223
35376000,267,0.0537223
35377000,267,0.0537223
35378000,267,0.0537223
35379000,267,0.0537223
35380000,267,0.0537223
35381000,267,0.0537223
35382000,267,0.0537223
35383000,267,0.0537223
35384000,272,0.0547284
35385000,272,0.0547284
35386000,272,0.0547284
35387000,272,0.0547284
35388000,272,0.0547284
35389000,272,0.0547284
35390000,272,0.0547284
35391000,272,0.0547284
35392000,272,0.0547284
35393000,272,0.0547284
35394000,272,0.0547284
35395000,272,0.0547284
35396000,272,0.0547284
35397000,272,0.0547284
35398000,272,0.0547284
35399000,272,0.0547284
35400000,272,0.0547284
35401000,272,0.0547284
35402000,272,0.0547284
35403000,272,0.0547284
35404000,272,0.0547284
35405000,272,0.0547284
35406000,272,0.0547284
35407000,272,0.0547284
35408000,272,0.0547284
35409000,272,0.0547284
35410000,272,0.0547284
35411000,272,0.0547284
35412000,272,0.0547284
35413000,272,0.0547284
35414000,272,0.0547284
35415000,272,0.0547284
35416000,272,0.0547284
35417000,272,0.0547284
35418000,272,0.0547284
35419000,272,0.0547284
35420000,272,0.0547284
35421000,272,0.0547284
35422000,272,0.0547284
35423000,272,0.0547284
35424000,273,0.0549296
35425000,273,0.0549296
35426000,273,0.0549296
35427000,273,0.0549296
35428000,273,0.0549296
35429000,273,0.0549296
35430000,273,0.0549296
35431000,273,0.0549296
35432000,273,0.0549296
35433000,273,0.0549296
35434000,273,0.0549296
35435000,273,0.0549296
35436000,273,0.0549296
35437000,273,0.0549296
35438000,273,0.0549296
35439000,273,0.0549296
35440000,273,0.0549296
35441000,273,0.0549296
35442000,273,0.0549296
35443000,273,0.0549296
35444000,273,0.0549296
35445000,273,0.0549296
35446000,273,0.0549296
35447000,273,0.0549296
35448000,273,0.0549296
35449000,273,0.0549296
35450000,273,0.0549296
35451000,273,0.0549296
35452000,273,0.0549296
35453000,273,0.0549296
35454000,273,0.0549296
35455000,273,0.0549296
35456000,234,0.0470825
35457000,234,0.0470825
35458000,234,0.0470825
35459000,234,0.0470825
35460000,234,0.0470825
35461000,234,0.0470825
35462000,234,0.0470825
35463000,234,0.0470825
35464000,234,0.0470825
35465000,234,0.0470825
35466000,234,0.0470825
35467000,234,0.0470825
35468000,234,0.0470825
35469000,234,0.0470825
35470000,234,0.0470825
35471000,234,0.0470825
35472000,234,0.0470825
35473000,234,0.0470825
35474000,234,0.0470825
35475000,234,0.0470825
35476000,234,0.0470825
35477000,234,0.0470825
35478000,234,0.0470825
35479000,234,0.0470825
35480000,234,0.0470825
35481000,234,0.0470825
35482000,234,0.0470825
35483000,234,0.0470825
35484000,234,0.0470825
35485000,234,0.0470825
35486000,234,0.0470825
35487000,234,0.0470825
35488000,234,0.0470825
35489000,234,0.0470825
35490000,234,0.0470825
35491000,234,0.0470825
35492000,234,0.0470825
35493000,234,0.0470825
35494000,234,0.0470825
35495000,234,0.0470825
35496000,234,0.0470825
35497000,234,0.0470825
35498000,234,0.0470825
35499000,234,0.0470825
35500000,234,0.0470825
35501000,234,0.0470825
35502000,234,0.0470825
35503000,234,0.0470825
35504000,234,0.0470825
35505000,234,0.0470825
35506000,234,0.0470825
35507000,234,0.0470825
35508000,234,0.0470825
35509000,234,0.0470825
35510000,234,0.0470825
35511000,234,0.0470825
35512000,234,0.0470825
35513000,234,0.0470825
35514000,234,0.0470825
35515000,234,0.0470825
35516000,234,0.0470825
35517000,234,0.0470825
35518000,234,0.0470825
35519000,234,0.0470825
35520000,234,0.0470825
35521000,234,0.0470825
35522000,234,0.0470825
35523000,234,0.0470825
35524000,234,0.0470825
35525000,234,0.0470825
35526000,234,0.0470825
35527000,234,0.0470825
35528000,234,0.0470825
35529000,234,0.0470825
35530000,234,0.0470825
35531000,234,0.0470825
35532000,231,0.0464789
35533000,231,0.0464789
35534000,231,0.0464789
35535000,231,0.0464789
35536000,231,0.0464789
35537000,231,0.0464789
35538000,231,0.0464789
35539000,231,0.0464789
35540000,231,0.0464789
35541000,231,0.0464789
35542000,231,0.0464789
35543000,231,0.0464789
35544000,231,0.0464789
35545000,231,0.0464789
35546000,231,0.0464789
35547000,231,0.0464789
35548000,231,0.0464789
35549000,231,0.0464789
35550000,231,0.0464789
35551000,231,0.0464789
35552000,231,0.0464789
35553000,231,0.0464789
35554000,231,0.0464789
35555000,231,0.0464789
35556000,231,0.0464789
35557000,231,0.0464789
35558000,231,0.0464789
35559000,231,0.0464789
35560000,231,0.0464789
35561000,231,0.0464789
35562000,231,0.0464789
35563000,231,0.0464789
35564000,231,0.0464789
35565000,231,0.0464789
35566000,231,0.0464789
35567000,231,0.0464789
35568000,231,0.0464789
35569000,231,0.0464789
35570000,232,0.0466801
35571000,232,0.0466801
35572000,232,0.0466801
35573000,232,0.0466801
35574000,232,0.0466801
35575000,232,0.0466801
35576000,232,0.0466801
35577000,232,0.0466801
35578000,232,0.0466801
35579000,232,0.0466801
35580000,232,0.0466801
35581000,232,0.0466801
35582000,232,0.0466801
35583000,232,0.0466801
35584000,232,0.0466801
35585000,232,0.0466801
35586000,232,0.0466801
35587000,232,0.0466801
35588000,232,0.0466801
35589000,232,0.0466801
35590000,232,0.0466801
35591000,232,0.0466801
35592000,232,0.0466801
35593000,232,0.0466801
35594000,232,0.0466801
35595000,232,0.0466801
35596000,232,0.0466801
35597000,232,0.0466801
35598000,232,0.0466801
35599000,232,0.0466801
35600000,232,0.0466801
35601000,232,0.0466801
35602000,232,0.0466801
35603000,232,0.0466801
35604000,232,0.0466801
35605000,232,0.0466801
35606000,232,0.0466801
35607000,232,0.0466801
35608000,232,0.0466801
35609000,232,0.0466801
35610000,232,0.0466801
35611000,232,0.0466801
35612000,232,0.0466801
35613000,232,0.0466801
35614000,232,0.0466801
35615000,232,0.0466801
35616000,232,0.0466801
35617000,232,0.0466801
35618000,232,0.0466801
35619000,232,0.0466801
35620000,232,0.0466801
35621000,232,0.0466801
35622000,232,0.0466801
35623000,232,0.0466801
35624000,232,0.0466801
35625000,232,0.0466801
35626000,232,0.0466801
35627000,232,0.0466801
35628000,232,0.0466801
35629000,232,0.0466801
35630000,232,0.0466801
35631000,232,0.0466801
35632000,232,0.0466801
35633000,232,0.0466801
35634000,232,0.0466801
35635000,232,0.0466801
35636000,232,0.0466801
35637000,232,0.0466801
35638000,232,0.0466801
35639000,232,0.0466801
35640000,232,0.0466801
35641000,232,0.0466801
35642000,232,0.0466801
35643000,232,0.0466801
35644000,232,0.0466801
35645000,232,0.0466801
35646000,232,0.0466801
35647000,232,0.0466801
35648000,232,0.0466801
35649000,232,0.0466801
35650000,232,0.0466801
35651000,232,0.0466801
35652000,232,0.0466801
35653000,232,0.0466801
35654000,232,0.0466801
35655000,232,0.0466801
35656000,232,0.0466801
35657000,232,0.0466801
35658000,232,0.0466801
35659000,232,0.0466801
35660000,232,0.0466801
35661000,232,0.0466801
35662000,232,0.0466801
35663000,232,0.0466801
35664000,232,0.0466801
35665000,232,0.0466801
35666000,232,0.0466801
35667000,232,0.0466801
35668000,232,0.0466801
35669000,232,0.0466801
35670000,232,0.0466801
35671000,232,0.0466801
35672000,232,0.0466801
35673000,232,0.0466801
35674000,232,0.0466801
35675000,232,0.0466801
35676000,232,0.0466801
35677000,232,0.0466801
35678000,232,0.0466801
35679000,232,0.0466801
35680000,232,0.0466801
35681000,232,0.0466801
35682000,232,0.0466801
35683000,232,0.0466801
35684000,232,0.0466801
35685000,232,0.0466801
35686000,232,0.0466801
35687000,232,0.0466801
35688000,232,0.0466801
35689000,232,0.0466801
35690000,232,0.0466801
35691000,232,0.0466801
35692000,232,0.0466801
35693000,232,0.0466801
35694000,232,0.0466801
35695000,232,0.0466801
35696000,232,0.0466801
35697000,232,0.0466801
35698000,232,0.0466801
35699000,232,0.0466801
35700000,232,0.0466801
35701000,232,0.0466801
35702000,227,0.045674
35703000,227,0.045674
35704000,227,0.045674
35705000,227,0.045674
35706000,227,0.045674
35707000,227,0.045674
35708000,227,0.045674
35709000,227,0.045674
35710000,227,0.045674
35711000,227,0.045674
35712000,227,0.045674
35713000,227,0.045674
35714000,227,0.045674
35715000,227,0.045674
35716000,227,0.045674
35717000,227,0.045674
35718000,227,0.045674
35719000,227,0.045674
35720000,227,0.045674
35721000,227,0.045674
35722000,227,0.045674
35723000,227,0.045674
35724000,229,0.0460765
35725000,229,0.0460765
35726000,229,0.0460765
35727000,229,0.0460765
35728000,229,0.0460765
35729000,229,0.0460765
35730000,229,0.0460765
35731000,229,0.0460765
35732000,229,0.0460765
35733000,229,0.0460765
35734000,229,0.0460765
35735000,229,0.0460765
35736000,229,0.0460765
35737000,229,0.0460765
35738000,229,0.0460765
35739000,229,0.0460765
35740000,229,0.0460765
35741000,229,0.0460765
35742000,229,0.0460765
35743000,227,0.045674
35744000,227,0.045674
35745000,227,0.045674
35746000,227,0.045674
35747000,227,0.045674
35748000,227,0.045674
35749000,227,0.045674
35750000,227,0.045674
35751000,227,0.045674
35752000,227,0.045674
35753000,227,0.045674
35754000,227,0.045674
35755000,227,0.045674
35756000,227,0.045674
35757000,227,0.045674
35758000,227,0.045674
35759000,227,0.045674
35760000,227,0.045674
35761000,227,0.045674
35762000,227,0.045674
35763000,227,0.045674
35764000,227,0.045674
35765000,227,0.045674
35766000,227,0.045674
35767000,227,0.045674
35768000,227,0.045674
35769000,227,0.045674
35770000,227,0.045674
35771000,227,0.045674
35772000,227,0.045674
35773000,227,0.045674
35774000,227,0.045674
35775000,227,0.045674
35776000,227,0.045674
35777000,227,0.045674
35778000,227,0.045674
35779000,227,0.045674
35780000,227,0.045674
35781000,227,0.045674
35782000,227,0.045674
35783000,227,0.045674
35784000,227,0.045674
35785000,227,0.045674
35786000,227,0.045674
35787000,227,0.045674
35788000,227,0.045674
35789000,227,0.045674
35790000,227,0.045674
35791000,227,0.045674
35792000,227,0.045674
35793000,227,0.045674
35794000,227,0.045674
35795000,227,0.045674
35796000,227,0.045674
35797000,227,0.045674
35798000,227,0.045674
35799000,227,0.045674
35800000,227,0.045674
35801000,227,0.045674
35802000,227,0.045674
35803000,227,0.045674
35804000,227,0.045674
35805000,227,0.045674
35806000,227,0.045674
35807000,227,0.045674
35808000,227,0.045674
35809000,227,0.045674
35810000,227,0.045674
35811000,227,0.045674
35812000,227,0.045674
35813000,227,0.045674
35814000,227,0.045674
35815000,227,0.045674
35816000,227,0.045674
35817000,227,0.045674
35818000,227,0.045674
35819000,227,0.045674
35820000,227,0.045674
35821000,227,0.045674
35822000,227,0.045674
35823000,227,0.045674
35824000,227,0.045674
35825000,227,0.045674
35826000,227,0.045674
35827000,227,0.045674
35828000,227,0.045674
35829000,227,0.045674
35830000,227,0.045674
35831000,227,0.045674
35832000,227,0.045674
35833000,227,0.045674
35834000,227,0.045674
35835000,227,0.045674
35836000,227,0.045674
35837000,227,0.045674
35838000,227,0.045674
35839000,227,0.045674
35840000,227,0.045674
35841000,227,0.045674
35842000,227,0.045674
35843000,227,0.045674
35844000,227,0.045674
35845000,227,0.045674
35846000,227,0.045674
35847000,227,0.045674
35848000,227,0.045674
35849000,227,0.045674
35850000,227,0.045674
35851000,227,0.045674
35852000,227,0.045674
35853000,227,0.045674
35854000,227,0.045674
35855000,227,0.045674
35856000,227,0.045674
35857000,227,0.045674
35858000,227,0.045674
35859000,227,0.045674
35860000,227,0.045674
35861000,227,0.045674
35862000,227,0.045674
35863000,227,0.045674
35864000,227,0.045674
35865000,227,0.045674
35866000,227,0.045674
35867000,227,0.045674
35868000,227,0.045674
35869000,227,0.045674
35870000,227,0.045674
35871000,227,0.045674
35872000,227,0.045674
35873000,227,0.045674
35874000,227,0.045674
35875000,227,0.045674
35876000,227,0.045674
35877000,227,0.045674
35878000,227,0.045674
35879000,227,0.045674
35880000,227,0.045674
35881000,227,0.045674
35882000,227,0.045674
35883000,227,0.045674
35884000,227,0.045674
35885000,227,0.045674
35886000,227,0.045674
35887000,227,0.045674
35888000,227,0.045674
35889000,227,0.045674
35890000,227,0.045674
35891000,227,0.045674
35892000,227,0.045674
35893000,227,0.045674
35894000,227,0.045674
35895000,227,0.045674
35896000,227,0.045674
35897000,227,0.045674
35898000,227,0.045674
35899000,227,0.045674
35900000,227,0.045674
35901000,227,0.045674
35902000,227,0.045674
35903000,227,0.045674
35904000,227,0.045674
35905000,227,0.045674
35906000,227,0.045674
35907000,227,0.045674
35908000,227,0.045674
35909000,227,0.045674
35910000,227,0.045674
35911000,227,0.045674
35912000,227,0.045674
35913000,227,0.045674
35914000,227,0.045674
35915000,227,0.045674
35916000,227,0.045674
35917000,227,0.045674
35918000,227,0.045674
35919000,227,0.045674
35920000,227,0.045674
35921000,227,0.045674
35922000,227,0.045674
35923000,227,0.045674
35924000,227,0.045674
35925000,227,0.045674
35926000,227,0.045674
35927000,227,0.045674
35928000,227,0.045674
35929000,227,0.045674
35930000,227,0.045674
35931000,227,0.045674
35932000,227,0.045674
35933000,227,0.045674
35934000,227,0.045674
35935000,227,0.045674
35936000,227,0.045674
35937000,227,0.045674
35938000,227,0.045674
35939000,227,0.045674
35940000,227,0.045674
35941000,227,0.045674
35942000,227,0.045674
35943000,227,0.045674
35944000,227,0.045674
35945000,227,0.045674
35946000,227,0.045674
35947000,227,0.045674
35948000,227,0.045674
35949000,227,0.045674
35950000,227,0.045674
35951000,227,0.045674
35952000,227,0.045674
35953000,227,0.045674
35954000,227,0.045674
35955000,227,0.045674
35956000,227,0.045674
35957000,227,0.045674
35958000,227,0.045674
35959000,227,0.045674
35960000,227,0.045674
35961000,227,0.045674
35962000,227,0.045674
35963000,227,0.045674
35964000,227,0.045674
35965000,227,0.045674
35966000,227,0.045674
35967000,227,0.045674
35968000,227,0.045674
35969000,227,0.045674
35970000,227,0.045674
35971000,227,0.045674
35972000,227,0.045674
35973000,227,0.045674
35974000,227,0.045674
35975000,227,0.045674
35976000,227,0.045674
35977000,227,0.045674
35978000,227,0.045674
35979000,227,0.045674
35980000,227,0.045674
35981000,227,0.045674
35982000,227,0.045674
35983000,227,0.045674
35984000,227,0.045674
35985000,227,0.045674
35986000,227,0.045674
35987000,227,0.045674
35988000,227,0.045674
35989000,227,0.045674
35990000,227,0.045674
35991000,227,0.045674
35992000,227,0.045674
35993000,227,0.045674
35994000,227,0.045674
35995000,227,0.045674
35996000,227,0.045674
35997000,227,0.045674
35998000,227,0.045674
35999000,227,0.045674
3.6e+07,227,0.045674
36001000,227,0.045674
36002000,227,0.045674
36003000,227,0.045674
36004000,227,0.045674
36005000,227,0.045674
36006000,227,0.045674
36007000,227,0.045674
36008000,227,0.045674
36009000,227,0.045674
36010000,227,0.045674
36011000,227,0.045674
36012000,227,0.045674
36013000,227,0.045674
36014000,227,0.045674
36015000,227,0.045674
36016000,227,0.045674
36017000,227,0.045674
36018000,227,0.045674
36019000,227,0.045674
36020000,227,0.045674
36021000,227,0.045674
36022000,227,0.045674
36023000,227,0.045674
36024000,227,0.045674
36025000,227,0.045674
36026000,227,0.045674
36027000,227,0.045674
36028000,227,0.045674
36029000,227,0.045674
36030000,227,0.045674
36031000,227,0.045674
36032000,227,0.045674
36033000,227,0.045674
36034000,227,0.045674
36035000,227,0.045674
36036000,227,0.045674
36037000,227,0.045674
36038000,227,0.045674
36039000,227,0.045674
36040000,227,0.045674
36041000,227,0.045674
36042000,227,0.045674
36043000,227,0.045674
36044000,227,0.045674
36045000,227,0.045674
36046000,227,0.045674
36047000,227,0.045674
36048000,227,0.045674
36049000,227,0.045674
36050000,227,0.045674
36051000,227,0.045674
36052000,227,0.045674
36053000,227,0.045674
36054000,227,0.045674
36055000,227,0.045674
36056000,227,0.045674
36057000,227,0.045674
36058000,227,0.045674
36059000,227,0.045674
36060000,227,0.045674
36061000,227,0.045674
36062000,227,0.045674
36063000,227,0.045674
36064000,241,0.0484909
36065000,241,0.0484909
36066000,241,0.0484909
36067000,241,0.0484909
36068000,241,0.0484909
36069000,241,0.0484909
36070000,241,0.0484909
36071000,241,0.0484909
36072000,241,0.0484909
36073000,241,0.0484909
36074000,241,0.0484909
36075000,241,0.0484909
36076000,241,0.0484909
36077000,241,0.0484909
36078000,241,0.0484909
36079000,241,0.0484909
36080000,241,0.0484909
36081000,241,0.0484909
36082000,241,0.0484909
36083000,241,0.0484909
36084000,241,0.0484909
36085000,241,0.0484909
36086000,241,0.0484909
36087000,241,0.0484909
36088000,241,0.0484909
36089000,241,0.0484909
36090000,241,0.0484909
36091000,241,0.0484909
36092000,241,0.0484909
36093000,241,0.0484909
36094000,241,0.0484909
36095000,241,0.0484909
36096000,241,0.0484909
36097000,241,0.0484909
36098000,241,0.0484909
36099000,241,0.0484909
36100000,241,0.0484909
36101000,238,0.0478873
36102000,238,0.0478873
36103000,238,0.0478873
36104000,238,0.0478873
36105000,238,0.0478873
36106000,238,0.0478873
36107000,238,0.0478873
36108000,238,0.0478873
36109000,238,0.0478873
36110000,238,0.0478873
36111000,238,0.0478873
36112000,238,0.0478873
36113000,238,0.0478873
36114000,238,0.0478873
36115000,238,0.0478873
36116000,238,0.0478873
36117000,238,0.0478873
36118000,238,0.0478873
36119000,238,0.0478873
36120000,238,0.0478873
36121000,238,0.0478873
36122000,238,0.0478873
36123000,238,0.0478873
36124000,238,0.0478873
36125000,238,0.0478873
36126000,238,0.0478873
36127000,238,0.0478873
36128000,238,0.0478873
36129000,238,0.0478873
36130000,238,0.0478873
36131000,238,0.0478873
36132000,238,0.0478873
36133000,238,0.0478873
36134000,238,0.0478873
36135000,238,0.0478873
36136000,238,0.0478873
36137000,238,0.0478873
36138000,238,0.0478873
36139000,238,0.0478873
36140000,238,0.0478873
36141000,238,0.0478873
36142000,238,0.0478873
36143000,238,0.0478873
36144000,238,0.0478873
36145000,238,0.0478873
36146000,238,0.0478873
36147000,238,0.0478873
36148000,238,0.0478873
36149000,238,0.0478873
36150000,238,0.0478873
36151000,238,0.0478873
36152000,238,0.0478873
36153000,238,0.0478873
36154000,238,0.0478873
36155000,238,0.0478873
36156000,238,0.0478873
36157000,238,0.0478873
36158000,238,0.0478873
36159000,238,0.0478873
36160000,238,0.0478873
36161000,238,0.0478873
36162000,238,0.0478873
36163000,238,0.0478873
36164000,238,0.0478873
36165000,238,0.0478873
36166000,238,0.0478873
36167000,238,0.0478873
36168000,238,0.0478873
36169000,238,0.0478873
36170000,238,0.0478873
36171000,238,0.0478873
36172000,238,0.0478873
36173000,238,0.0478873
36174000,238,0.0478873
36175000,238,0.0478873
36176000,238,0.0478873
36177000,238,0.0478873
36178000,238,0.0478873
36179000,238,0.0478873
36180000,238,0.0478873
36181000,238,0.0478873
36182000,238,0.0478873
36183000,238,0.0478873
36184000,238,0.0478873
36185000,238,0.0478873
36186000,238,0.0478873
36187000,238,0.0478873
36188000,238,0.0478873
36189000,238,0.0478873
36190000,238,0.0478873
36191000,238,0.0478873
36192000,238,0.0478873
36193000,238,0.0478873
36194000,238,0.0478873
36195000,238,0.0478873
36196000,238,0.0478873
36197000,238,0.0478873
36198000,238,0.0478873
36199000,238,0.0478873
36200000,238,0.0478873
36201000,238,0.0478873
36202000,238,0.0478873
36203000,238,0.0478873
36204000,238,0.0478873
36205000,238,0.0478873
36206000,238,0.0478873
36207000,238,0.0478873
36208000,238,0.0478873
36209000,238,0.0478873
36210000,238,0.0478873
36211000,238,0.0478873
36212000,238,0.0478873
36213000,238,0.0478873
36214000,238,0.0478873
36215000,238,0.0478873
36216000,238,0.0478873
36217000,238,0.0478873
36218000,238,0.0478873
36219000,238,0.0478873
36220000,238,0.0478873
36221000,238,0.0478873
36222000,238,0.0478873
36223000,238,0.0478873
36224000,238,0.0478873
36225000,238,0.0478873
36226000,238,0.0478873
36227000,238,0.0478873
36228000,283,0.0569416
36229000,283,0.0569416
36230000,283,0.0569416
36231000,283,0.0569416
36232000,283,0.0569416
36233000,283,0.0569416
36234000,283,0.0569416
36235000,283,0.0569416
36236000,283,0.0569416
36237000,283,0.0569416
36238000,283,0.0569416
36239000,283,0.0569416
36240000,283,0.0569416
36241000,283,0.0569416
36242000,283,0.0569416
36243000,283,0.0569416
36244000,283,0.0569416
36245000,283,0.0569416
36246000,283,0.0569416
36247000,283,0.0569416
36248000,283,0.0569416
36249000,283,0.0569416
36250000,283,0.0569416
36251000,283,0.0569416
36252000,283,0.0569416
36253000,283,0.0569416
36254000,283,0.0569416
36255000,283,0.0569416
36256000,283,0.0569416
36257000,283,0.0569416
36258000,283,0.0569416
36259000,283,0.0569416
36260000,283,0.0569416
36261000,283,0.0569416
36262000,283,0.0569416
36263000,283,0.0569416
36264000,283,0.0569416
36265000,283,0.0569416
36266000,283,0.0569416
36267000,283,0.0569416
36268000,283,0.0569416
36269000,283,0.0569416
36270000,283,0.0569416
36271000,283,0.0569416
36272000,283,0.0569416
36273000,283,0.0569416
36274000,283,0.0569416
36275000,283,0.0569416
36276000,280,0.056338
36277000,280,0.056338
36278000,280,0.056338
36279000,280,0.056338
36280000,280,0.056338
36281000,280,0.056338
36282000,280,0.056338
36283000,280,0.056338
36284000,280,0.056338
36285000,280,0.056338
36286000,280,0.056338
36287000,280,0.056338
36288000,280,0.056338
36289000,280,0.056338
36290000,280,0.056338
36291000,280,0.056338
36292000,280,0.056338
36293000,280,0.056338
36294000,280,0.056338
36295000,280,0.056338
36296000,280,0.056338
36297000,280,0.056338
36298000,280,0.056338
36299000,280,0.056338
36300000,283,0.0569416
36301000,283,0.0569416
36302000,283,0.0569416
36303000,283,0.0569416
36304000,283,0.0569416
36305000,283,0.0569416
36306000,283,0.0569416
36307000,283,0.0569416
36308000,283,0.0569416
36309000,283,0.0569416
36310000,283,0.0569416
36311000,283,0.0569416
36312000,283,0.0569416
36313000,283,0.0569416
36314000,283,0.0569416
36315000,283,0.0569416
36316000,283,0.0569416
36317000,283,0.0569416
36318000,283,0.0569416
36319000,283,0.0569416
36320000,283,0.0569416
36321000,283,0.0569416
36322000,283,0.0569416
36323000,283,0.0569416
36324000,283,0.0569416
36325000,283,0.0569416
36326000,283,0.0569416
36327000,283,0.0569416
36328000,283,0.0569416
36329000,283,0.0569416
36330000,283,0.0569416
36331000,283,0.0569416
36332000,283,0.0569416
36333000,283,0.0569416
36334000,283,0.0569416
36335000,283,0.0569416
36336000,283,0.0569416
36337000,283,0.0569416
36338000,283,0.0569416
36339000,283,0.0569416
36340000,283,0.0569416
36341000,282,0.0567404
36342000,282,0.0567404
36343000,282,0.0567404
36344000,282,0.0567404
36345000,282,0.0567404
36346000,282,0.0567404
36347000,282,0.0567404
36348000,282,0.0567404
36349000,282,0.0567404
36350000,282,0.0567404
36351000,282,0.0567404
36352000,282,0.0567404
36353000,282,0.0567404
36354000,282,0.0567404
36355000,282,0.0567404
36356000,282,0.0567404
36357000,282,0.0567404
36358000,282,0.0567404
